"","Group","Protein","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"659","CR-C:AL-C","CO8A",-0.44571711736827,53.3333333333333,200.666666666667,147.333333333333,2.19342784888096,0.106415687893214,3.35317458884055,-19.6355252121072,126.302191878774,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"660","CR-C:AL-C","CO8B",-0.457367043964969,55.3333333333333,203.666666666667,148.333333333333,1.84183135235512,0.140997820116891,3.9073252805074,-28.8642454971275,139.530912163794,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"661","CR-C:AL-C","CO8G",-0.357216844890502,19.6666666666667,89.6666666666667,70,1.21244253137701,0.313827206461287,2.93547828135429,-32.6027038920946,71.936037225428,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"662","CR-C:AL-C","CO9",-0.751440916682086,81.3333333333333,200.333333333333,119,3.63572172600111,0.0288248604789708,3.41829339907272,14.8235385255768,147.84312814109,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"663","CR-C:AL-C","COF1",-0.0473057147783568,0.333333333333334,10.3333333333333,10,0.128036879932896,0.906415609874658,2.92416502946955,-8.07479202086286,8.74145868752953,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"664","CR-C:AL-C","CPN2",-0.15298086036888,11,109.333333333333,98.3333333333333,2.19028692827991,0.101077807642575,3.60632676628058,-3.56509643648284,25.5650964364828,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"665","CR-C:AL-C","CRP",0.0665977487290236,-2,42.3333333333333,44.3333333333333,-0.427482299927458,0.701400965151561,2.64501618674391,-18.0861042013654,14.0861042013654,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"666","CR-C:AL-C","CS1A",0.0221107016057487,-1.33333333333334,86.3333333333333,87.6666666666667,-0.327692768207619,0.761394573991012,3.58051770018547,-13.1718872099272,10.5052205432605,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"667","CR-C:AL-C","CSF1R",-0.0362201879127533,1,40.3333333333333,39.3333333333333,0.271607238127556,0.806990652803154,2.4703734439834,-12.2747348088343,14.2747348088343,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"668","CR-C:AL-C","CTRB1",-1,6,12,6,1.7084843923545,0.181286302094009,3.16531791907514,-4.85330999892116,16.8533099989212,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"669","CR-C:AL-C","CYTC",0.0324214776923774,-0.333333333333334,14.6666666666667,15,-0.316227766016838,0.770025638391176,3.44827586206897,-3.45421728522893,2.78755061856226,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"670","CR-C:AL-C","DIAC",-0.321928094887362,2.33333333333333,11.6666666666667,9.33333333333333,0.667423812471914,0.555361319458574,2.80027771349225,-9.25526167911237,13.921928345779,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"671","CR-C:AL-C","DPEP2",0.815575428862572,-6.33333333333333,8.33333333333333,14.6666666666667,-2.20870513613257,0.0988750830518817,3.61929940515532,-14.6360180665618,1.96935139989518,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"672","CR-C:AL-C","ECM1",0.752072486556414,-21.6666666666667,31.6666666666667,53.3333333333333,-5.95854023068337,0.00841952642791794,3.12432432432432,-32.9826038033728,-10.3507295299605,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.01"
"673","CR-C:AL-C","EF1A1",-0.415037499278844,3.33333333333333,13.3333333333333,10,0.790569415042095,0.501891534615099,2.322206095791,-12.5972858842674,19.2639525509341,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"674","CR-C:AL-C","EGFR",-0.592751848826719,73,216.666666666667,143.666666666667,2.29071477478779,0.119647261461623,2.59320109951757,-38.0398193862114,184.039819386211,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"675","CR-C:AL-C","ENOA",-0.362570079384708,2.66666666666667,12,9.33333333333333,0.852802865422441,0.464695362738254,2.61621621621622,-8.163712776259,13.4970461095923,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"676","CR-C:AL-C","ENPL",-0.485426827170242,1.33333333333333,4.66666666666667,3.33333333333333,1.0690449676497,0.384052598330921,2.30588235294118,-3.40538538278982,6.07205204945649,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"677","CR-C:AL-C","ENPP2",0.415037499278844,-4.33333333333333,13,17.3333333333333,-1.22838453727999,0.328173621883973,2.34686623012161,-17.5521642287701,8.88549756210339,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"678","CR-C:AL-C","EST1C",0.0848504815500598,-43.3333333333333,715.333333333333,758.666666666667,-1.34529155985748,0.250240179610618,3.96968700527292,-133.035683211037,46.3690165443709,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"679","CR-C:AL-C","EST2E",0.108934371553164,-1.33333333333333,17,18.3333333333333,-0.48867777742522,0.668550544716906,2.25294855708908,-11.8960391271777,9.22937246051109,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"680","CR-C:AL-C","F13A",-0.605721060887954,12,35,23,1.29149280600152,0.28275763628831,3.16531791907515,-16.7151591590361,40.7151591590361,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"681","CR-C:AL-C","F13B",-0.576857451084101,39,118.333333333333,79.3333333333333,2.48879843439737,0.105663925126463,2.49546671271911,-17.0884719790681,95.0884719790681,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"682","CR-C:AL-C","FA10",0.228027956005881,-16.6666666666667,97.3333333333333,114,-1.51445633203846,0.236495434824274,2.71007593504577,-53.907699533041,20.5743661997077,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"683","CR-C:AL-C","FA11",1.22239242133645,-4,3,7,-2.19089023002066,0.136553689125608,2.4390243902439,-10.6446253301915,2.64462533019145,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"684","CR-C:AL-C","FA12",-0.0362201879127533,3,121,118,0.373062002530355,0.729126543686794,3.76925388082123,-19.8764589267871,25.8764589267871,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"685","CR-C:AL-C","FA5",0.159198594849254,-11.6666666666667,100,111.666666666667,-2.06959338596179,0.109582383385881,3.872,-27.5241612266469,4.19082789331358,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"686","CR-C:AL-C","FA7",0.421826664941483,-6,17.6666666666667,23.6666666666667,-4.81070235442364,0.030428385217678,2.30588235294118,-10.7387187161232,-1.26128128387685,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"687","CR-C:AL-C","FA9",-0.549338590990435,6.33333333333333,20,13.6666666666667,4.0508136107566,0.0478908000448421,2.19004524886878,0.135832111750502,12.5308345549162,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"688","CR-C:AL-C","FBLN1",0.35954238668714,-10,35.3333333333333,45.3333333333333,-2.17072381587726,0.12951707427114,2.66742222059738,-25.7511162882808,5.75111628828085,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"689","CR-C:AL-C","FBLN3",-0.0235868203176158,1,61.6666666666667,60.6666666666667,0.206040845923034,0.847439559285565,3.75628917676556,-12.8271197548144,14.8271197548144,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"690","CR-C:AL-C","FCN1",-0.0660891904577725,1,22.3333333333333,21.3333333333333,0.307793505625546,0.773731455570888,3.96441906435317,-8.05249848991717,10.0524984899172,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"691","CR-C:AL-C","FETUA",0.0646011755299907,-20.3333333333333,444,464.333333333333,-0.860950091329895,0.478482498984686,2.03942485571096,-120.091011855441,79.4243451887741,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"692","CR-C:AL-C","FETUB",0.0280143761695965,-2,102,104,-0.738548945875996,0.502439059950954,3.872,-9.61769398359155,5.61769398359155,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"693","CR-C:AL-C","FIBA",1.35466488129936,-31.6666666666667,20.3333333333333,52,-1.67493545127297,0.235853453660166,2.00124378097427,-112.965055445484,49.6317221121509,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"694","CR-C:AL-C","FIBB",1.83650126771712,-36,14,50,-1.16472939212235,0.362918398958032,2.02669357753798,-167.323888390978,95.3238883909776,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"695","CR-C:AL-C","FIBG",1.72582503656101,-40,17.3333333333333,57.3333333333333,-1.25663062098638,0.333632963275079,2.04031491148075,-174.397487907717,94.3974879077172,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"696","CR-C:AL-C","FINC",0.415578543740797,-148.333333333333,444.333333333333,592.666666666667,-2.1011380156653,0.16215580124578,2.13746611396132,-434.112883419805,137.446216753138,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"697","CR-C:AL-C","FLNA",0.570315724756755,-5.33333333333333,11,16.3333333333333,-1.05730976072814,0.380219556511227,2.54660677431104,-23.1308550314723,12.4641883648056,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"698","CR-C:AL-C","G3P",-0.550552469935325,15.3333333333333,48.3333333333333,33,1.84,0.173972812752204,2.67851326656907,-13.0819761935289,43.7486428601956,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"699","CR-C:AL-C","GCAB",-0.192645077942396,9.33333333333334,74.6666666666667,65.3333333333333,0.492442104946769,0.651633962180971,3.50497605988474,-46.3538221523149,65.0204888189816,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"700","CR-C:AL-C","GDIB",0,0,10,10,0,1,2.20994475138122,-10.1568656445349,10.1568656445349,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"701","CR-C:AL-C","GDIR1",-0.514573172829758,3,10,7,2.32379000772445,0.104478886684722,2.94117647058824,-1.1553995031825,7.1553995031825,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"702","CR-C:AL-C","GDN",0,0,16,16,0,1,3.74093264248705,-7.18226676023383,7.18226676023383,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"703","CR-C:AL-C","GELS",0.301814610731927,-93,399.666666666667,492.666666666667,-6.67892378476024,0.0172686536710021,2.18176809177824,-148.373896038156,-37.626103961844,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"704","CR-C:AL-C","GP1BA",0.0210616155278296,-0.333333333333332,22.6666666666667,23,-0.0877058019307026,0.934961636008276,3.44827586206897,-11.5858404466656,10.9191737799989,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"705","CR-C:AL-C","GPV",0,0,13.6666666666667,13.6666666666667,0,1,3.72307692307692,-3.16164670578736,3.16164670578736,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"706","CR-C:AL-C","GPX1",-0.180572245641821,2,17,15,0.411113225896519,0.717059395051262,2.23795782463929,-16.9371229871903,20.9371229871903,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"707","CR-C:AL-C","GPX3",0.168929008968588,-6.66666666666667,53.6666666666667,60.3333333333333,-3.92232270276368,0.0247821803386156,3.29756097560976,-11.8098714170509,-1.52346191628249,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"708","CR-C:AL-C","GRN",-0.444784842672896,8.66666666666666,32.6666666666667,24,2.36363636363636,0.0801288067867615,3.83623739027905,-1.68733363473755,19.0206669680709,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"709","CR-C:AL-C","GUAD",-0.915111102413487,10.3333333333333,22,11.6666666666667,1.52173015038883,0.234951222305627,2.70587680778023,-12.6687400653065,33.3354067319732,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"710","CR-C:AL-C","HA10",-0.459768736302317,48.6666666666667,178.333333333333,129.666666666667,3.29948768735065,0.0443060006579198,3.06691060533215,2.30039996756092,95.0329333657725,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"711","CR-C:AL-C","HABP2",0.0605415419350509,-1,23.3333333333333,24.3333333333333,-0.250872603002127,0.814401735066584,3.95646706007546,-12.1153416468375,10.1153416468375,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"712","CR-C:AL-C","HBA",-0.319183825889777,286.666666666667,1444.33333333333,1157.66666666667,1.30899082700636,0.320675601901899,2.00084346921642,-655.226088824723,1228.55942215806,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"713","CR-C:AL-C","HBB1",-0.284745622377739,291,1624.66666666667,1333.66666666667,0.939770220165961,0.44390377520435,2.06363105185065,-1002.71327540935,1584.71327540935,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"714","CR-C:AL-C","HBBZ",-0.70626879694329,4,10.3333333333333,6.33333333333333,1.14415510709471,0.349312021954021,2.52662351221549,-8.40338545073907,16.4033854507391,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"715","CR-C:AL-C","HEMO",-0.0161463928270758,9,808.666666666667,799.666666666667,0.202231589293747,0.85257332511011,3.02510716423191,-131.967114646979,149.967114646979,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"716","CR-C:AL-C","HEP2",-0.0560340349143279,4,105,101,0.828078671210825,0.477279905201477,2.57759074171489,-12.9009620155214,20.9009620155214,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"717","CR-C:AL-C","HGFA",0.114171019919311,-7,85,92,-1.50384123548281,0.257511164128918,2.26117206315226,-24.9664169759387,10.9664169759387,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"718","CR-C:AL-C","HGFL",0.346450414021431,-12.6666666666667,46.6666666666667,59.3333333333333,-3.96177386708442,0.0291645435403969,2.97504393673111,-22.8901074459375,-2.44322588739582,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"719","CR-C:AL-C","HPT",-1.42742122373468,16.3333333333333,26,9.66666666666667,1.3128663642779,0.304977062646674,2.29771495389352,-31.0690678520114,63.735734518678,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"720","CR-C:AL-C","HRG",0.0495558244742323,-4.33333333333334,124,128.333333333333,-0.392143035314396,0.715595880662512,3.86802667712828,-35.4314128052915,26.7647461386249,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"721","CR-C:AL-C","HSP7C",-0.511899038531433,7.66666666666667,25.6666666666667,18,1.70957653636848,0.213766717589984,2.2825988503745,-9.5109682760762,24.8443016094095,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"722","CR-C:AL-C","HVM05",0.397841884016322,-22.3333333333333,70.3333333333333,92.6666666666667,-0.914894262859547,0.4518930879723,2.12526153573436,-121.649834982855,76.9831683161884,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"723","CR-C:AL-C","HVM06",0.0343515047907768,-0.666666666666664,27.6666666666667,28.3333333333333,-0.172773685116271,0.872800838106107,3.33197253664873,-12.2825463770738,10.9492130437404,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"724","CR-C:AL-C","HVM12",0.214124805352847,-4,25,29,-0.7184212081071,0.535457500766446,2.42370744010088,-24.358305988748,16.358305988748,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"725","CR-C:AL-C","HVM25",-0.144389909335175,0.666666666666667,7,6.33333333333333,0.216930457818656,0.843920876267046,2.64023387538827,-9.91247713325456,11.2458104665879,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"726","CR-C:AL-C","HVM32",0.263034405833794,-9.33333333333334,46.6666666666667,56,-1.18110871370687,0.307870249581352,3.70009723409988,-31.9927387016192,13.3260720349525,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"727","CR-C:AL-C","HVM50",0.53605290024021,-6,13.3333333333333,19.3333333333333,-0.635206205916527,0.564773038271025,3.46655663585266,-33.8965078267496,21.8965078267496,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"728","CR-C:AL-C","HVM51",0.0404520437372943,-2,70.3333333333333,72.3333333333333,-0.122653487424672,0.908605372574037,3.79161586249021,-48.2713614683796,44.2713614683796,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"729","CR-C:AL-C","HVM52",0.427637536058477,-19.6666666666667,57,76.6666666666667,-1.07325959958465,0.35388123721312,3.37212897746679,-74.5056942384837,35.1723609051503,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"730","CR-C:AL-C","HVM54",1.02169507109932,-11.3333333333333,11,22.3333333333333,-1.79695583677775,0.200046891542379,2.24829400929743,-35.7910737918779,13.1244071252113,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"731","CR-C:AL-C","HVM56",1,-4.33333333333333,4.33333333333333,8.66666666666667,-1.57648156273616,0.241948918128587,2.24902723735409,-14.9897927742273,6.3231261075606,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"732","CR-C:AL-C","HVM59",1.4594316186373,-2.33333333333333,1.33333333333333,3.66666666666667,-1.87082869338697,0.185157972032231,2.30588235294118,-7.07205204945649,2.40538538278982,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"733","CR-C:AL-C","HVM60",-0.212729323985728,5.66666666666667,41.3333333333333,35.6666666666667,0.346650140871629,0.746751110489296,3.8990399734133,-40.18695525712,51.5202885904534,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"734","CR-C:AL-C","HVM62",0.247927513443585,-1,5.33333333333333,6.33333333333333,-1.34164078649987,0.273892756441101,2.94117647058824,-3.39912102175286,1.39912102175286,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"735","CR-C:AL-C","IBP3",-0.302562770020431,2.33333333333333,12.3333333333333,10,1.03209369308428,0.385599943458741,2.69554140127388,-5.34377772417012,10.0104443908368,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"736","CR-C:AL-C","IC1",-0.0333861684945466,2.33333333333333,102,99.6666666666667,0.47519096331149,0.659579549926009,3.97560048967876,-11.3329251959868,15.9995918626535,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"737","CR-C:AL-C","ICA",-0.0737590386174923,15.6666666666666,314.333333333333,298.666666666667,3.02127442870615,0.0933665314173668,2.01659722461348,-6.46947411766578,37.802807450999,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
